,spa_text,gum_text,origin,origin_details
995,"Jesús compareció ante el gobernador, y éste le preguntó: –¿Eres tú el rey de los judíos? Jesús respondió: –Tú lo dices.","Incha Jesúsbe yandø kubenadurwei merrab pasrøben, nøbe trencha payibig køn: —¿Ñigan judíosmerai rey gøtirru?— cha. Inchen Jesúsbe trenchibig køn: —Ñitøweinguen chab rrendan— cha.",bible,Mateo 27 - 11
996,Pero no respondió nada a las acusaciones que le hacían los jefes de los sacerdotes y los ancianos.,"Inchen sacerdotesmeran karubeløba, misagwan karubelø kølli misaameraba ‘øyeeg køn’ chib, ‘øyeeg marøbig køn’ chib gømne, Jesúsbe chigucha løtømíig køn.",bible,Mateo 27 - 12
997,Entonces Pilato le preguntó: –¿No oyes todo lo que dicen contra ti?,Inchene Pilatobe trencha payibig køn: —¿Ñun chigøben yeeg chib gømne mørmøtirru?— cha.,bible,Mateo 27 - 13
998,"Pero él no le respondió nada, de suerte que el gobernador se quedó muy extrañado.","Inchen Jesúsbe ni chi chib gúingucha manchagucha løtømuben, tru kubenadurbe ‘øyeebe maig kermab’ ke kwaara asha gørrømisrøbig køn.",bible,Mateo 27 - 14
999,"Por la fiesta, solía el gobernador conceder al pueblo la libertad de un preso, el que ellos quisieran.","Tru fiesta gwalømmerawane kubenadurbe kailan keeri yau pønrrabelan misag møigwan elatchai miaben, trendø treeg marøb elachibig købig køn.",bible,Mateo 27 - 15
1000,"Tenía entonces un preso famoso, llamado Barrabás.",Inchen truyu Barrabás taig mayeelø mu gúi asig kailan keerig yau pasrabig køn.,bible,Mateo 27 - 16
1001,"Así que, viéndolos reunidos, les preguntó Pilato: –¿A quién quieren que les suelte, a Barrabás o a Jesús, el llamado Mesías?","Inchen tru nøm tulundzuna gømne, Pilatobe trencha payibig køn: —¿Ñimbe møigwan na elatsamig balain gøgue cha, Barrabáswandeh, kabe Jesús tru Cristo taigwandeh?— cha.",bible,Mateo 27 - 17
1002,Pues se daba cuenta de que lo habían entregado por envidia.,Kaguende Pilatobe Jesúswane uni ashig kømuptø nun tranin gúi ashibig køn.,bible,Mateo 27 - 18
1003,"Estaba aún sentado en el tribunal cuando su mujer envió este mensaje: –No te metas con ese justo, porque esta noche he tenido pesadillas horribles por su causa.","Inchen Pilatobe nø wamisra karub waigu srø wamnetø, nui sraimbe trenchinrrai eshkawa ørøbig køn: “Ñibe ñuimburappe chigucha marmøta cha, ø møwan sølgandø tabigwane. Kaguende mira yem purø rrømbøig nan piaig køn cha, ø møkkurrindø.”",bible,Mateo 27 - 19
1004,Los jefes de los sacerdotes y los ancianos persuadieron a la gente para que pidiera la libertad de Barrabás y la muerte de Jesús.,"Inchen sacerdotesmeran karubeløba, misagwan karubelø kølli misaameraba misaamerane miamne indingarubelø gøn, Barrabáswane elatchai miappe, Jesúswane kweetsingarunrrai.",bible,Mateo 27 - 20
1005,El gobernador volvió a preguntarles: –¿A quién de los dos quieren que les suelte? Respondieron ellos: –A Barrabás.,Incha kubenadurbe katøle payibig køn: —¿Ñimbe i pailan møigwan elatsamig palain gøgue?— cha. Inchene nømbe trenchibelø gøn: —¡Barrabáswan!— cha.,bible,Mateo 27 - 21
1006,"Pilato preguntó de nuevo: –¿Y qué hago entonces con Jesús, el llamado Mesías? Respondieron todos: –¡Crucifícalo!","Inchen Pilatobe trencha payibig køn: —¿Jesús, tru Cristo gøn daigwane, nabe mandø indamø?— cha. Inchene mayeeløba: —¡Kurusyu mesraig kønrrain!— chiben,",bible,Mateo 27 - 22
1007,"El les dijo: –Pues, ¿qué mal ha hecho? Pero ellos gritaron todavía más fuerte: –¡Crucifícalo!",Pilatobe trenchibig køn: —¿Chindimba øyeeg martreenchigue? cha. ¿Nøbe chi galø marig kø?— cha. Inchen nømbe masken mur trashibelø gøn: —¡Kurusyu mesraig kønrrain!— chib.,bible,Mateo 27 - 23
1008,"Viendo Pilato que no conseguía nada, sino que la gente se amotinaba cada vez más, tomó agua y se lavó las manos ante el pueblo, diciendo: –No me hago responsable de esta muerte; allá ustedes.","Inchen Pilatobe mumaygucha yandø chi maramgaig kui asha, trune mas mas trømbøig inchen, pi rranrrab øra, mayeelai malau trenchib tasigwan kinabig køn: —Nabe naimburappe i kwanrrabigweimburappe, chi marig kaagøn cha. Iibe ñimuimburab gønrrun— chib.",bible,Mateo 27 - 24
1009,Todo el pueblo respondió: –¡Nosotros y nuestros hijos nos hacemos responsables de esta muerte!,"Inchen maya misaabe trencha løtabelø gøn: —Nø kwawa ani lusiibe namuimburappa, namui uregweimburappa gønrrun— cha.",bible,Mateo 27 - 25
1010,"Entonces les soltó a Barrabás; y a Jesús, después de azotarlo, lo entregó para que fuera crucificado.","Inchen yandø Pilatobe Barrabáswan ka inrrai elacha, Jesúswane chab ichagutsingaruabe, kurusyu mesrønrrai tranøbig køn.",bible,Mateo 27 - 26
1011,Los soldados del gobernador llevaron a Jesús al pretorio y reunieron en torno a él a toda la tropa.,"Incha tru kubenadurwei suldaumerabe tru palacioyu Jesúswan mas umbusrø srua amba, maya suldau søtø nuim bøtøgatan tulundzunøben,",bible,Mateo 27 - 27
1012,Lo desnudaron y le echaron por encima un manto de color rojo,"Jesúswan nui kewagúigwan wesrua, kan keeg kørrabig piguiig kørrabig itøguenanøbelø gøn.",bible,Mateo 27 - 28
1013,"trenzaron una corona de espinas y se la pusieron en la cabeza y una caña en su mano derecha; luego se arrodillaban ante él y se burlaban, diciendo: –¡Salve, rey de los judíos!","Incha kan kaldiig corona mara, petsøsra, kusrmay taskube kan caña tsig rrana, nui merrab tømbønsrabe, ka indzatø ashib trenchibelø gøn: —¡Judíosmerai Rey, viva!— chib.",bible,Mateo 27 - 29
1014,"Le escupían, le quitaban la caña y lo golpeaban con ella en la cabeza.","Katø illimbi tutamba, tru cañatøga turbøtø itsamba inchibelø gøn.",bible,Mateo 27 - 30
1015,"Después de burlarse de él, le quitaron el manto, lo vistieron con sus ropas, y lo llevaron para crucificarlo.","Nun øyeeg marøb ka indzatø ashib srua gøptø, tru kørrabig kenanigwan wesrawa, nuiwan kenanabe, kurusyu mesrønrrab srua ambubelø gøn.",bible,Mateo 27 - 31
1016,"Cuando salían, encontraron a un hombre de Cirene, llamado Simón, y lo obligaron a llevar la cruz de Jesús.","Incha truyugurri webamba amben, kan møg Simón daig cirenesriig arrub pasrain gøben, tru møwane Jesúswei kuruswan ke mutamne incha mutøsrøbelø gøn.",bible,Mateo 27 - 32
1017,"Al llegar al lugar llamado Gólgota, es decir, lugar de la Calavera,","Incha kanbalø Gólgota tainug pubelø gøn (tru trenchippe, “Calaverasrøn” dainug).",bible,Mateo 27 - 33
1018,"dieron a Jesús vino mezclado con hiel para que lo bebiera, pero, después de probarlo, no quiso beberlo.","Incha truyu Jesúswan vinoba, purø rrømbø møb piba lindisaigwan mutchai yuuløbelø gøn. Inchen Jesúsbe kaizhig muchamørabe, muchimuptinchibig køn.",bible,Mateo 27 - 34
1019,Los que lo crucificaron se sortearon su ropa y se la repartieron.,"Incha yandø kurusyu chab mesrabe, suldaumerabe Jesúswei kewagúilan mu merrarramig køtashchab suerte guchibelø gøn.",bible,Mateo 27 - 35
1020,Y se sentaron allí para custodiarlo.,Inchabe truyu chindashchab ashib purrabelø gøn.,bible,Mateo 27 - 36
1021,"Sobre su cabeza pusieron un letrero con la causa de su condena: «Este es Jesús, el rey de los judíos».","Inchen nui tur balabe kan pørig mesrøbelø gøn, chigurrin gwanrrai mesraig køn cha eshkabig. Truibe trenchibig pørig købig køn: |scIIBE JUDIOSMERAI TRU REY JESUS KØN|d chibig.",bible,Mateo 27 - 37
1022,"Al mismo tiempo crucificaron a dos bandidos, uno a su derecha y otro a su izquierda.","Katø pagatø nileelangucha nøba kurusyu melsrøbelø gøn, kanun kusrmay, kanune atsimaygue.",bible,Mateo 27 - 38
1023,Los que pasaban por allí lo insultaban haciendo muecas,"Inchen truwan puraambubeløbe tsalø wamab, turwandø gønøgøb,",bible,Mateo 27 - 39
1024,"y diciendo: –Tú, que destruías el templo y lo construías en tres días, sálvate a ti mismo; si eres Hijo de Dios, baja de la cruz.","trenchibelø gøn: —¡Ñi tru Tiuswei yawan pøtiicha, katø pøn gwalømyutø kusranrrabiibe ñi kwamønrrab ñitøwei chigøben mar! cha. ¡Tiuswei Nusrkain guabe, kurusyugurri pinaamø!— chib.",bible,Mateo 27 - 40
1025,"Y de la misma manera los jefes de los sacerdotes, junto con los maestros de la ley y los ancianos, se burlaban de él diciendo:","Incha sacerdotesmeran karubeløba, Moisés pørigwan kusrenanøbeløba, misagwan karubelø kølli misaameraba misra, ka indzatø ashib trenchibelø gøn:",bible,Mateo 27 - 41
1026,"–A otros salvó, y a sí mismo no puede salvarse. Si es rey de Israel, que baje ahora de la cruz, y creeremos en él.","—Kanelane kaigyugurri wesrubendø, nøasiitøweimbe kaiman cha. Israel misagwei rey guabe, møimbe kurusyugurri kørraarrubash cha, treenchene, nambe nun køremønrrun chibelø gøn.",bible,Mateo 27 - 42
1027,"Ha puesto su confianza en Dios; que lo libre ahora, si es que lo quiere, ya que decía: «Soy Hijo de Dios».","Nøbe ¡gatø! Tiuswandø isun cha. Trube, Tius nun undaguig kuabe, møimbe nun kwamønrrai marbash cha. Kaguende nøbe: “Tiuswei Nusrkain gur” taig køn— cha.",bible,Mateo 27 - 43
1028,Hasta los bandidos que habían sido crucificados junto con él lo insultaban.,Inchen nileelø nøba kurusyu melsraig melabeløguen treetøwei nun tøga tsalø wamabelø gøn.,bible,Mateo 27 - 44
1029,"Desde el mediodía, toda la región se cubrió de tinieblas hasta las tres de la tarde.",Inchen kwaløm døbøtakkurri maaben las treskatig pirø ørø kerrigu løstiig kørrømisrøbig køn.,bible,Mateo 27 - 45
1030,"A esa hora Jesús gritó con fuerte voz: –Elí, Elí. ¿lemá sabaktani? Que quiere decir: Dios mío, Dios mío, ¿por qué me has abandonado?","Tre uras Jesúsbe truba mur trashib trenchibig køn: —Eli, Eli ¿lama sabactani?— cha. (Trenchippe, “Nai Tius, nai Tius ¿chindimba nandø elachigu?” chib.)",bible,Mateo 27 - 46
1031,"Algunos de los que estaban allí, al oírlo, decían: –Está llamando a Elías.","Inchen møiløgøsrøn truyu pønrrabelø mørabe, trenchibelø gøn: —Øibe Elíaswan wamøtan— cha.",bible,Mateo 27 - 47
1032,"En seguida, uno de ellos fue corriendo en busca de una esponja, la empapó en vinagre y, sujetándola en una caña, le ofrecía de beber.","Inchen møi møi nømui utu møikkøsrøn kan ñab esponja lataigwan tranrrab lula, trunun køchiibiyu kebisha, kan caña tsigu pucha, trunun mutchai trig bulusrøngatig nun yuuløbig køn.",bible,Mateo 27 - 48
1033,Los otros decían: –Vamos a ver si viene Elías a salvarlo.,Inchene kaneløbe trenchibelø gøn: —Kagøbasay cha. Inchippa kwamønrrai pinøsranrrab Elías attashchab— cha.,bible,Mateo 27 - 49
1034,"Y Jesús, dando de nuevo un fuerte grito, entregó su espíritu.","Inchen Jesús katøle mur trashabe, kwaptinchibig køn.",bible,Mateo 27 - 50
1035,"Entonces, la cortina del templo se rasgó en dos partes de arriba abajo;  la tierra tembló y las piedras se resquebrajaron","Inchen tru urastø Tiuswei yau tru purø tab llensuzhig kelarrab søtø mesraibe pabaliig misrøb palasrøngurri kørrab gølsrøbig køn. Inchen pirøbe mur gønøben, nørrø sruumerabe pushen,",bible,Mateo 27 - 51
1036,"se abrieron los sepulcros y muchos santos que habían muerto resucitaron,",kwabelan sørin rrabmerabe kuren inchibig køn. Inchen Tiuswei tarømari misaamera truba nørrø kwabelai asrmeraguen øsiiraig købig køn.,bible,Mateo 27 - 52
1037,"salieron de los sepulcros y, después de que Jesús resucitó, entraron en la ciudad santa y se aparecieron a muchos.","Inchen Jesús kwawa, yandø katø øsiirabene, nømbe tru sørin rrabmerayugurri webamba, tru Tiuswei tarømari ciuda Jerusalénsrø kebambubelø gøn. Incha misaameran mamdeelandø gømø, guenamisrøbelø gøn.",bible,Mateo 27 - 53
1038,"El oficial romano, y los que estaban con él custodiando a Jesús, al sentir el terremoto y ver todo lo que pasaba, se llenaron de miedo y decían: –Verdaderamente éste era Hijo de Dios.","Inchen tru Roma suldau cienelan nø garubiiba, truyu Jesúswan chindashchab ashib pønrrabelø katøganeløba pirø gønabigwan gøben, chine purayaigwan gøben ashabe, ¡gatø kørig købiitø! ke chinchimmørø inchib trenchibelø gøn: —¡Isa gømø, iibe Tiuswei Nusrkain gøbwei indin gøn!— cha.",bible,Mateo 27 - 54
1039,"Muchas mujeres que habían seguido a Jesús desde Galilea para asistirlo, estaban allí y contemplaban la escena desde lejos.","Inchen truyube ishumburmera truba nu yabsrøngurrindø ashib pønrrabelø gøn. Truiløbe Galileasrøngurri Jesúswei mendig amrruar, katø nømbe nun purugub linchibelø gøbig køn.",bible,Mateo 27 - 55
1040,"Entre ellas, estaban María Magdalena y María, la madre de Santiago y de José, y la madre de los Zebedeos.","Inchen tru ishumburwei utube María Magdalena gøben, katø Santiagoimba, Joséweimba usri María gøben, katø Zebedeowei nusrkalai usrin gøben pønrrabelø gøn.",bible,Mateo 27 - 56
1041,"Al caer la tarde, llegó un hombre rico, llamado José, originario de Arimatea, que también se había hecho discípulo de Jesús.","Yandø yem misren, kan truba pua møg Arimatea birausriig José taig pubig køn, truikkucha Jesúswei mendig uñibig købig.",bible,Mateo 27 - 57
1042,Este José se presentó a Pilato y le pidió el cuerpo de Jesús. Pilato mandó que se lo entregaran.,"Truibe Pilatoimay yabe, Jesúswei asrwan miaben, Pilatobe truigwan traningarubig køn.",bible,Mateo 27 - 58
1043,"José tomó el cuerpo, lo envolvió en una sábana limpia","Inchen Josébe asrwan srua ya, kan lino llensu chishchiitøga kirra,",bible,Mateo 27 - 59
1044,y lo puso en un sepulcro nuevo que había hecho excavar en la roca. Tapó la entrada del sepulcro con una gran piedra y se fue.,"kan peñayu José tru nuyasig søramig trab lalig srøig pasrabigu wayibig køn. Incha tru trabyu truba nu srugwan merrana, kebambinug kasra basrabe, yandø ibig køn.",bible,Mateo 27 - 60
1045,"María Magdalena y la otra María estaban allí, sentadas frente al sepulcro.","Inchen María Magdalenaba, katøgan Maríaba sørinug pinrrøgue purrabelø gøn.",bible,Mateo 27 - 61
1046,"Al día siguiente, es decir, el día después de la preparación de la pascua, los jefes de los sacerdotes y los fariseos se reunieron ante Pilato","Inchen katø gwaløm tru isram gwalømweyasig tamarøb gúin gwaløm chab puraiben, katø gwaløm, tru sábado isrin gwalømbe, tru sacerdotesmeran karubeløba, fariseosmeraba kanbalatø misra Pilaton ashchab ambabe,",bible,Mateo 27 - 62
1047,"y le dijeron: –Señor, recordamos que ese impostor dijo cuando aún vivía: «A los tres días resucitaré».","trenchibelø gøn: —Au, namui kubenadur, nambe isua guer cha; tru isa waminchiptiibe øsig uñippatø trendaig køn cha: “Kwawa, pøn gwalømyube katø øsiiramønrrun” cha.",bible,Mateo 27 - 63
1048,"Así que manda asegurar el sepulcro hasta el día tercero, no sea que vengan sus discípulos, roben su cuerpo y digan al pueblo que ha resucitado de entre los muertos, y este último engaño sea peor que el primero.","Inchawei treeg købene, ñibe pøn gwalømgatig sørigwan tab ashib tøgagønrrai karu, chibelø gøn. Inchippa nui kusrenanøb pera uniilø yem amrrua, nui asrwan nilabgun cha. Incha misaameran ‘katø øsiirain gøn’ chimønrrai. Treeg burayaisruandøbe si, trube, srøsrø isa wamindi lataikken gømø, katøbe purø rrømbøig isa wamindig kønrrun— cha.",bible,Mateo 27 - 64
1049,Pilato les respondió: –Ahí tienen la guardia; vayan y asegúrenlo como ustedes saben hacer.,"Inchen Pilatobe trenchibig køn: —Suldaumera pønrrabelan pera ambay, cha. Ñim maig tamaramdiig køben, treeg tamartrigay— cha.",bible,Mateo 27 - 65
1050,"Ellos fueron, aseguraron el sepulcro y sellaron la piedra dejando allí la guardia.","Incha ambabe, tru sørin rrabwan mu chinchimønrrai may tamarøbelø gøn. Tru kasrøb srugwane kan sello mesrøb, katø truyu suldaumera ashib pønrrønrrai pønsrøb, treeg inchibelø gøn.",bible,Mateo 27 - 66
1051,"Pasado el sábado, al alba del primer día de la semana, María Magdalena y la otra María fueron a visitar el sepulcro.","Indiibe yandø isrin gwaløm puraiben, tru srø rrune pølbasrøb gwaløm ullarbatø, María Magdalenaba, katøgan Maríaba tru sørinug ashchab ambubelø gøn.",bible,Mateo 28 - 1
1052,"De pronto hubo un gran temblor. El ángel del Señor bajó del cielo, se acercó, rodó la piedra del sepulcro y se sentó en ella.","Inchen møimbe pirø truba mur gønaptinchibig køn, kaguende Señorwei ángel srømbalasrøngurri kørraarruben. Inchabe sørin rrabyu kemalla, tru srug truyu kasrøbigwan wemalsra, tru srug bala wamisrøbig køn.",bible,Mateo 28 - 2
1053,Su aspecto era como el del relámpago y su vestido blanco como la nieve.,"Tru ángelbe kan sre bilabig lataig tørbilabzhig købig køn, nui kewagúibe puløzhig kan pulø wañi latazhikke.",bible,Mateo 28 - 3
1054,"Al verlo, los guardias se pusieron a temblar y se quedaron como muertos.","Inchen suldaumerabe trunun ashabe, kørig købiitø itønab, ke kwailø latailø warambuben,",bible,Mateo 28 - 4
1055,"Pero el ángel se dirigió a las mujeres y les dijo: –Ustedes no teman; sé que buscan a Jesús, el crucificado.","ángelbe tru ishumburmerane trenchibig køn: —Kørig kui inchimøtay cha. Ñimbe tru Jesús kurusyu mesraigwan lab gúi, nabe ashar cha.",bible,Mateo 28 - 5
